user_id,pred_date
10693,2017-09-12
59340,2017-09-12
50765,2017-09-11
92233,2017-09-13
52523,2017-09-13
46014,2017-09-13
37428,2017-09-13
49292,2017-09-13
56789,2017-09-11
2139,2017-09-11
52630,2017-09-11
10736,2017-09-14
46720,2017-09-13
93800,2017-09-08
13397,2017-09-17
1316,2017-09-15
37841,2017-09-12
93194,2017-09-14
28407,2017-09-13
89385,2017-09-15
17206,2017-09-08
27299,2017-09-11
45313,2017-09-14
63419,2017-09-12
31403,2017-09-11
75537,2017-09-10
42274,2017-09-15
15561,2017-09-11
52617,2017-09-07
65586,2017-09-11
55449,2017-09-15
95493,2017-09-11
70223,2017-09-13
8914,2017-09-11
4705,2017-09-12
4677,2017-09-13
13152,2017-09-09
80630,2017-09-09
66281,2017-09-15
35238,2017-09-11
13192,2017-09-08
41309,2017-09-12
20698,2017-09-14
62603,2017-09-15
92981,2017-09-06
5164,2017-09-08
82142,2017-09-10
53369,2017-09-15
14483,2017-09-13
73457,2017-09-15
4266,2017-09-11
29868,2017-09-12
61888,2017-09-15
19423,2017-09-09
58096,2017-09-14
26908,2017-09-13
44080,2017-09-15
48732,2017-09-15
38929,2017-09-09
78542,2017-09-08
8927,2017-09-10
23437,2017-09-14
84714,2017-09-11
43544,2017-09-10
94272,2017-09-11
27308,2017-09-12
7072,2017-09-11
7661,2017-09-11
11321,2017-09-12
44721,2017-09-09
82130,2017-09-14
12653,2017-09-13
65702,2017-09-17
40235,2017-09-13
26691,2017-09-15
69140,2017-09-16
96075,2017-09-12
29004,2017-09-14
56793,2017-09-15
93444,2017-09-10
94739,2017-09-10
94276,2017-09-14
90434,2017-09-08
18866,2017-09-10
33990,2017-09-13
90226,2017-09-11
61002,2017-09-12
28820,2017-09-12
17736,2017-09-11
36823,2017-09-13
41966,2017-09-15
68295,2017-09-11
82007,2017-09-15
78718,2017-09-12
77504,2017-09-15
60544,2017-09-12
3162,2017-09-10
83238,2017-09-11
36231,2017-09-13
28512,2017-09-11
42821,2017-09-12
82421,2017-09-14
85380,2017-09-12
59627,2017-09-14
34758,2017-09-13
49489,2017-09-13
28915,2017-09-13
40389,2017-09-10
51028,2017-09-10
67409,2017-09-12
69596,2017-09-11
41463,2017-09-12
16300,2017-09-12
479,2017-09-07
15709,2017-09-14
42538,2017-09-06
96667,2017-09-13
31127,2017-09-12
38589,2017-09-10
90859,2017-09-11
26491,2017-09-12
11350,2017-09-14
1357,2017-09-15
15570,2017-09-13
94538,2017-09-10
45174,2017-09-11
70642,2017-09-15
40136,2017-09-08
88963,2017-09-10
64481,2017-09-13
37194,2017-09-11
95546,2017-09-11
83709,2017-09-12
47953,2017-09-13
23542,2017-09-14
51897,2017-09-14
83307,2017-09-15
76386,2017-09-15
16446,2017-09-13
10590,2017-09-07
46447,2017-09-15
6834,2017-09-12
71031,2017-09-11
25384,2017-09-15
47077,2017-09-11
406,2017-09-12
82054,2017-09-10
10366,2017-09-14
13678,2017-09-08
48020,2017-09-17
3645,2017-09-08
74624,2017-09-16
46266,2017-09-13
7576,2017-09-15
53197,2017-09-06
232,2017-09-12
96822,2017-09-17
4860,2017-09-13
88187,2017-09-11
38693,2017-09-13
75372,2017-09-11
76493,2017-09-07
77893,2017-09-16
10012,2017-09-14
24339,2017-09-10
13166,2017-09-09
60884,2017-09-12
55621,2017-09-07
75995,2017-09-15
19046,2017-09-10
14424,2017-09-14
1675,2017-09-15
87802,2017-09-14
7042,2017-09-13
63068,2017-09-15
24852,2017-09-13
38344,2017-09-14
20234,2017-09-12
61803,2017-09-13
72973,2017-09-07
90653,2017-09-18
35243,2017-09-11
60156,2017-09-08
3936,2017-09-15
29612,2017-09-11
30906,2017-09-13
67266,2017-09-17
17963,2017-09-11
76,2017-09-15
19636,2017-09-15
31039,2017-09-09
74292,2017-09-11
95442,2017-09-13
40935,2017-09-18
51473,2017-09-11
13205,2017-09-15
97841,2017-09-12
61536,2017-09-09
36367,2017-09-13
35420,2017-09-13
36998,2017-09-11
29739,2017-09-16
41212,2017-09-09
30598,2017-09-14
60606,2017-09-13
48139,2017-09-14
5498,2017-09-12
33808,2017-09-16
74170,2017-09-11
91284,2017-09-15
92052,2017-09-11
40439,2017-09-10
37282,2017-09-15
12188,2017-09-13
3016,2017-09-10
82428,2017-09-12
35306,2017-09-14
13381,2017-09-14
15939,2017-09-13
43268,2017-09-15
95924,2017-09-13
7219,2017-09-14
44141,2017-09-17
18825,2017-09-10
6464,2017-09-14
15067,2017-09-11
96342,2017-09-13
44044,2017-09-11
57650,2017-09-11
44831,2017-09-10
64703,2017-09-07
7300,2017-09-14
97449,2017-09-14
79392,2017-09-13
71556,2017-09-11
89835,2017-09-13
67354,2017-09-11
91628,2017-09-13
77589,2017-09-13
86258,2017-09-12
14206,2017-09-07
65136,2017-09-11
1163,2017-09-12
2759,2017-09-14
36893,2017-09-11
64226,2017-09-15
1952,2017-09-16
93464,2017-09-07
64110,2017-09-13
18125,2017-09-18
56948,2017-09-13
84422,2017-09-14
87881,2017-09-10
66659,2017-09-11
42398,2017-09-10
39063,2017-09-18
13673,2017-09-11
25794,2017-09-09
51340,2017-09-16
81119,2017-09-14
71626,2017-09-11
92557,2017-09-12
12993,2017-09-11
79418,2017-09-12
65869,2017-09-09
93028,2017-09-14
80067,2017-09-12
7234,2017-09-11
41618,2017-09-12
82006,2017-09-16
3017,2017-09-11
16907,2017-09-13
7097,2017-09-13
20223,2017-09-11
47526,2017-09-12
30210,2017-09-12
25079,2017-09-14
43926,2017-09-14
58685,2017-09-10
14916,2017-09-07
23409,2017-09-12
90891,2017-09-12
71076,2017-09-10
45398,2017-09-14
43271,2017-09-18
90085,2017-09-11
85902,2017-09-11
38024,2017-09-14
59116,2017-09-14
83480,2017-09-11
78937,2017-09-15
51537,2017-09-15
88357,2017-09-14
53186,2017-09-15
27718,2017-09-12
87969,2017-09-11
44475,2017-09-07
41987,2017-09-11
64205,2017-09-08
46242,2017-09-13
50606,2017-09-14
32183,2017-09-12
47318,2017-09-10
38665,2017-09-14
88332,2017-09-13
57758,2017-09-10
58880,2017-09-11
14324,2017-09-11
83849,2017-09-11
21129,2017-09-14
15106,2017-09-14
38041,2017-09-08
75676,2017-09-14
5041,2017-09-16
55723,2017-09-09
89326,2017-09-11
54866,2017-09-13
32327,2017-09-15
34557,2017-09-12
95620,2017-09-10
7898,2017-09-12
77720,2017-09-13
9691,2017-09-13
74541,2017-09-14
29405,2017-09-09
27920,2017-09-10
84553,2017-09-13
2359,2017-09-10
61886,2017-09-12
70353,2017-09-13
94530,2017-09-07
32025,2017-09-10
32647,2017-09-10
35030,2017-09-13
69353,2017-09-14
10311,2017-09-14
21992,2017-09-12
96830,2017-09-14
82282,2017-09-10
94380,2017-09-14
98803,2017-09-14
80128,2017-09-10
26962,2017-09-11
22436,2017-09-12
90699,2017-09-14
81655,2017-09-12
32214,2017-09-07
1229,2017-09-11
77732,2017-09-07
24795,2017-09-10
81727,2017-09-14
87572,2017-09-06
57552,2017-09-07
4765,2017-09-16
6838,2017-09-12
79761,2017-09-11
36594,2017-09-09
71567,2017-09-10
98677,2017-09-10
18189,2017-09-13
16339,2017-09-11
42790,2017-09-14
75668,2017-09-12
76943,2017-09-11
4423,2017-09-13
50720,2017-09-11
91847,2017-09-11
65616,2017-09-12
6241,2017-09-12
80136,2017-09-11
63560,2017-09-09
32027,2017-09-07
66903,2017-09-15
25472,2017-09-12
74067,2017-09-14
62387,2017-09-10
75162,2017-09-15
33663,2017-09-14
60337,2017-09-11
84158,2017-09-10
56303,2017-09-14
96775,2017-09-14
46384,2017-09-12
76997,2017-09-14
52894,2017-09-13
32223,2017-09-14
71096,2017-09-16
3701,2017-09-08
8238,2017-09-12
21396,2017-09-15
19938,2017-09-11
33448,2017-09-14
70374,2017-09-18
16762,2017-09-15
64383,2017-09-12
52888,2017-09-07
65313,2017-09-12
74008,2017-09-17
94852,2017-09-14
34817,2017-09-12
72848,2017-09-15
46317,2017-09-08
65289,2017-09-07
71578,2017-09-15
61594,2017-09-09
82806,2017-09-15
47880,2017-09-11
68090,2017-09-13
68194,2017-09-14
59518,2017-09-15
67771,2017-09-13
31302,2017-09-15
92069,2017-09-11
26374,2017-09-11
18040,2017-09-13
92452,2017-09-12
96364,2017-09-14
69332,2017-09-10
76193,2017-09-11
43764,2017-09-12
54669,2017-09-10
82440,2017-09-11
22251,2017-09-13
25677,2017-09-13
93884,2017-09-10
890,2017-09-15
67668,2017-09-14
72166,2017-09-08
23262,2017-09-12
57674,2017-09-13
9006,2017-09-15
82787,2017-09-12
70908,2017-09-12
42984,2017-09-13
96721,2017-09-11
4916,2017-09-07
48461,2017-09-11
58115,2017-09-13
41161,2017-09-12
92373,2017-09-17
90148,2017-09-14
18778,2017-09-08
28634,2017-09-11
17607,2017-09-13
92994,2017-09-14
23798,2017-09-16
11437,2017-09-11
91238,2017-09-13
32309,2017-09-08
85784,2017-09-12
58315,2017-09-07
15065,2017-09-12
24511,2017-09-13
70692,2017-09-12
90296,2017-09-11
53310,2017-09-12
51426,2017-09-14
84785,2017-09-09
46805,2017-09-12
37281,2017-09-13
29931,2017-09-11
5310,2017-09-11
3496,2017-09-15
60088,2017-09-07
85072,2017-09-07
43378,2017-09-16
32774,2017-09-11
88339,2017-09-09
47863,2017-09-17
4873,2017-09-12
95038,2017-09-10
70002,2017-09-16
69286,2017-09-13
20892,2017-09-10
55493,2017-09-12
40485,2017-09-13
82566,2017-09-08
63801,2017-09-13
48881,2017-09-12
50224,2017-09-14
18075,2017-09-09
13741,2017-09-12
40364,2017-09-13
53952,2017-09-12
58153,2017-09-12
71748,2017-09-13
39344,2017-09-12
4717,2017-09-18
57856,2017-09-15
38365,2017-09-13
83206,2017-09-13
31409,2017-09-16
9531,2017-09-13
44252,2017-09-11
58645,2017-09-09
48399,2017-09-14
67073,2017-09-10
11289,2017-09-12
73257,2017-09-12
78554,2017-09-08
60814,2017-09-11
24459,2017-09-12
47140,2017-09-09
34738,2017-09-15
5150,2017-09-12
84747,2017-09-14
77434,2017-09-12
25752,2017-09-12
35845,2017-09-13
30539,2017-09-13
12563,2017-09-11
96192,2017-09-16
34426,2017-09-10
7968,2017-09-12
17333,2017-09-12
84077,2017-09-09
37343,2017-09-14
33075,2017-09-14
47965,2017-09-10
55418,2017-09-09
56342,2017-09-11
34558,2017-09-11
86004,2017-09-13
58872,2017-09-12
16621,2017-09-11
31860,2017-09-09
26847,2017-09-14
66538,2017-09-12
6074,2017-09-12
89725,2017-09-15
80866,2017-09-11
8273,2017-09-11
67564,2017-09-16
87972,2017-09-10
5596,2017-09-11
1458,2017-09-14
22263,2017-09-14
31600,2017-09-13
45957,2017-09-08
19619,2017-09-10
81361,2017-09-11
11769,2017-09-10
24957,2017-09-10
68356,2017-09-13
96092,2017-09-13
6195,2017-09-08
44859,2017-09-11
1249,2017-09-11
35832,2017-09-09
6617,2017-09-10
91726,2017-09-15
41970,2017-09-13
93949,2017-09-11
72004,2017-09-15
20131,2017-09-09
87746,2017-09-11
49521,2017-09-11
37576,2017-09-10
53272,2017-09-12
86827,2017-09-11
52943,2017-09-11
96619,2017-09-11
89654,2017-09-09
64287,2017-09-13
14812,2017-09-09
30761,2017-09-15
4666,2017-09-07
21667,2017-09-11
80437,2017-09-07
76198,2017-09-13
22729,2017-09-08
65876,2017-09-11
70834,2017-09-11
93549,2017-09-12
7580,2017-09-12
65294,2017-09-13
95079,2017-09-14
50532,2017-09-09
29503,2017-09-11
16289,2017-09-13
80342,2017-09-11
59255,2017-09-09
25052,2017-09-14
34739,2017-09-14
57020,2017-09-09
75427,2017-09-13
86510,2017-09-11
1025,2017-09-07
11391,2017-09-09
74017,2017-09-08
59296,2017-09-09
26887,2017-09-09
19422,2017-09-13
38128,2017-09-11
65231,2017-09-10
67828,2017-09-12
28700,2017-09-13
37292,2017-09-11
69654,2017-09-14
81404,2017-09-10
62364,2017-09-16
98484,2017-09-11
60970,2017-09-09
1129,2017-09-13
14050,2017-09-13
2023,2017-09-16
83728,2017-09-14
32953,2017-09-09
82635,2017-09-11
80900,2017-09-13
58509,2017-09-11
37833,2017-09-14
86362,2017-09-15
72697,2017-09-10
64692,2017-09-14
56459,2017-09-13
37171,2017-09-11
55612,2017-09-14
58403,2017-09-11
53122,2017-09-16
42285,2017-09-12
23805,2017-09-07
19130,2017-09-11
24220,2017-09-13
91498,2017-09-08
66860,2017-09-11
29124,2017-09-10
90617,2017-09-14
88047,2017-09-11
55348,2017-09-08
36633,2017-09-11
33176,2017-09-14
3089,2017-09-11
74180,2017-09-16
68937,2017-09-10
7537,2017-09-08
46767,2017-09-10
42989,2017-09-13
56274,2017-09-11
46028,2017-09-15
62952,2017-09-10
54233,2017-09-07
22871,2017-09-17
59117,2017-09-15
74477,2017-09-10
29613,2017-09-11
5972,2017-09-10
60917,2017-09-14
62932,2017-09-16
51865,2017-09-14
98831,2017-09-09
3428,2017-09-07
24127,2017-09-11
12550,2017-09-12
87628,2017-09-14
35315,2017-09-13
33407,2017-09-14
15044,2017-09-15
7608,2017-09-13
77379,2017-09-11
74924,2017-09-13
13349,2017-09-14
18497,2017-09-09
17493,2017-09-13
51694,2017-09-15
38709,2017-09-13
74872,2017-09-11
1560,2017-09-11
17824,2017-09-14
16995,2017-09-13
24685,2017-09-17
83297,2017-09-11
42429,2017-09-11
35391,2017-09-12
4524,2017-09-12
73758,2017-09-13
60421,2017-09-13
63631,2017-09-08
54947,2017-09-10
5841,2017-09-07
90160,2017-09-13
33678,2017-09-12
35079,2017-09-13
79605,2017-09-12
46046,2017-09-17
47196,2017-09-14
48740,2017-09-11
55211,2017-09-06
38265,2017-09-07
37629,2017-09-15
29328,2017-09-12
17079,2017-09-07
48431,2017-09-14
70013,2017-09-13
73629,2017-09-09
72600,2017-09-13
68133,2017-09-10
38309,2017-09-08
45502,2017-09-07
20012,2017-09-14
13121,2017-09-13
80324,2017-09-12
12028,2017-09-13
13158,2017-09-11
57055,2017-09-06
97197,2017-09-13
75489,2017-09-11
29775,2017-09-12
25359,2017-09-09
969,2017-09-11
78399,2017-09-12
64581,2017-09-10
73771,2017-09-10
96288,2017-09-12
80704,2017-09-13
2822,2017-09-06
81184,2017-09-11
11112,2017-09-12
93931,2017-09-12
58324,2017-09-14
2116,2017-09-13
73839,2017-09-07
72555,2017-09-10
27258,2017-09-12
76666,2017-09-11
66550,2017-09-10
77159,2017-09-10
82639,2017-09-12
57005,2017-09-12
36512,2017-09-13
19657,2017-09-12
31173,2017-09-14
38289,2017-09-14
34659,2017-09-11
33044,2017-09-08
85973,2017-09-11
60842,2017-09-12
64644,2017-09-14
78809,2017-09-12
81630,2017-09-11
27111,2017-09-11
33528,2017-09-12
91496,2017-09-17
43429,2017-09-18
17057,2017-09-14
61182,2017-09-13
33919,2017-09-10
66899,2017-09-14
46760,2017-09-09
79256,2017-09-12
44020,2017-09-12
73395,2017-09-12
79615,2017-09-15
71157,2017-09-11
27284,2017-09-12
33878,2017-09-12
72550,2017-09-11
67390,2017-09-14
65443,2017-09-11
32388,2017-09-11
48630,2017-09-11
60163,2017-09-13
96800,2017-09-10
52259,2017-09-12
96857,2017-09-17
22860,2017-09-14
73894,2017-09-09
31627,2017-09-10
86376,2017-09-12
45455,2017-09-14
75052,2017-09-11
41633,2017-09-09
18134,2017-09-13
38117,2017-09-11
63826,2017-09-13
51416,2017-09-14
81532,2017-09-11
11442,2017-09-07
8367,2017-09-10
45510,2017-09-13
19538,2017-09-11
36578,2017-09-16
85748,2017-09-13
62521,2017-09-12
94321,2017-09-08
10388,2017-09-16
89586,2017-09-17
23156,2017-09-14
35093,2017-09-10
22372,2017-09-18
20129,2017-09-17
17175,2017-09-09
19989,2017-09-12
11864,2017-09-11
35646,2017-09-12
56111,2017-09-15
29540,2017-09-15
69346,2017-09-10
65170,2017-09-13
85462,2017-09-12
67525,2017-09-15
91310,2017-09-13
29633,2017-09-11
20443,2017-09-12
77020,2017-09-12
39872,2017-09-11
29997,2017-09-10
24740,2017-09-07
29990,2017-09-12
7787,2017-09-13
41490,2017-09-16
41737,2017-09-08
3084,2017-09-14
42671,2017-09-13
71331,2017-09-11
91698,2017-09-07
65865,2017-09-13
36207,2017-09-12
56679,2017-09-13
31115,2017-09-09
96570,2017-09-10
46128,2017-09-12
53696,2017-09-12
97853,2017-09-07
97447,2017-09-08
55923,2017-09-15
93108,2017-09-09
80181,2017-09-08
43279,2017-09-12
33895,2017-09-11
1004,2017-09-09
29195,2017-09-13
85083,2017-09-14
17102,2017-09-13
3690,2017-09-11
4045,2017-09-11
50420,2017-09-12
43954,2017-09-13
49780,2017-09-14
98267,2017-09-15
63687,2017-09-15
65728,2017-09-13
77405,2017-09-11
68129,2017-09-13
556,2017-09-12
19556,2017-09-11
62924,2017-09-11
71624,2017-09-10
22441,2017-09-09
92496,2017-09-10
36155,2017-09-13
92575,2017-09-07
40047,2017-09-11
38897,2017-09-07
83188,2017-09-10
57446,2017-09-10
91308,2017-09-14
34259,2017-09-17
88165,2017-09-12
37658,2017-09-11
52797,2017-09-06
36240,2017-09-09
43150,2017-09-15
47266,2017-09-13
84801,2017-09-14
75373,2017-09-12
37973,2017-09-16
74219,2017-09-14
49950,2017-09-09
2338,2017-09-10
42917,2017-09-16
75838,2017-09-12
14284,2017-09-15
60535,2017-09-08
51655,2017-09-13
73604,2017-09-12
93499,2017-09-09
32142,2017-09-12
59090,2017-09-11
58792,2017-09-15
55213,2017-09-11
92229,2017-09-08
20696,2017-09-15
74955,2017-09-17
26819,2017-09-11
68061,2017-09-12
91291,2017-09-12
19790,2017-09-10
72906,2017-09-11
69448,2017-09-13
70274,2017-09-10
53659,2017-09-13
2582,2017-09-11
80923,2017-09-10
99360,2017-09-15
18644,2017-09-12
4855,2017-09-14
80978,2017-09-14
41403,2017-09-13
18811,2017-09-11
18515,2017-09-11
36154,2017-09-11
59530,2017-09-09
12803,2017-09-14
39747,2017-09-13
87733,2017-09-15
27835,2017-09-16
92345,2017-09-12
51368,2017-09-13
70156,2017-09-15
53018,2017-09-11
66542,2017-09-08
73581,2017-09-11
91823,2017-09-12
80897,2017-09-12
83303,2017-09-11
4270,2017-09-11
77174,2017-09-14
97216,2017-09-14
24922,2017-09-07
5637,2017-09-16
95326,2017-09-08
37160,2017-09-12
65517,2017-09-11
59325,2017-09-15
69763,2017-09-12
85442,2017-09-12
94781,2017-09-07
40109,2017-09-14
37838,2017-09-11
45187,2017-09-13
88415,2017-09-11
35146,2017-09-13
69495,2017-09-11
9634,2017-09-10
25128,2017-09-09
85227,2017-09-13
39029,2017-09-13
31307,2017-09-14
76078,2017-09-14
48788,2017-09-14
43110,2017-09-16
99061,2017-09-13
15967,2017-09-15
36887,2017-09-12
15979,2017-09-15
13064,2017-09-12
14608,2017-09-11
10617,2017-09-16
53205,2017-09-17
83538,2017-09-09
37688,2017-09-13
44754,2017-09-11
63349,2017-09-12
78831,2017-09-15
54127,2017-09-13
5924,2017-09-15
27473,2017-09-08
15202,2017-09-13
79992,2017-09-11
1541,2017-09-14
69890,2017-09-13
52833,2017-09-15
66696,2017-09-08
64588,2017-09-13
65008,2017-09-11
81971,2017-09-10
95173,2017-09-10
841,2017-09-08
68396,2017-09-10
34781,2017-09-13
53439,2017-09-16
94736,2017-09-13
44340,2017-09-12
72314,2017-09-15
90199,2017-09-14
47436,2017-09-09
87853,2017-09-11
25522,2017-09-11
28466,2017-09-11
30718,2017-09-12
57406,2017-09-16
94799,2017-09-07
23991,2017-09-07
87188,2017-09-11
35106,2017-09-18
28783,2017-09-14
58993,2017-09-11
12637,2017-09-12
49640,2017-09-10
15483,2017-09-10
33940,2017-09-13
29101,2017-09-16
76450,2017-09-17
98147,2017-09-13
54762,2017-09-13
46121,2017-09-12
89026,2017-09-08
68759,2017-09-12
74405,2017-09-16
58917,2017-09-10
43917,2017-09-09
88873,2017-09-18
1409,2017-09-12
69124,2017-09-12
81555,2017-09-12
40912,2017-09-14
24240,2017-09-07
89890,2017-09-10
44937,2017-09-12
70920,2017-09-10
93038,2017-09-12
17749,2017-09-13
49576,2017-09-12
13668,2017-09-13
20340,2017-09-10
92854,2017-09-10
79129,2017-09-15
21147,2017-09-13
19878,2017-09-14
10175,2017-09-15
69275,2017-09-12
50821,2017-09-12
19684,2017-09-12
29602,2017-09-10
62341,2017-09-11
8643,2017-09-14
58627,2017-09-16
95090,2017-09-12
51288,2017-09-15
83540,2017-09-14
21591,2017-09-12
44424,2017-09-16
33899,2017-09-12
40939,2017-09-09
57337,2017-09-13
68127,2017-09-12
51413,2017-09-12
24679,2017-09-11
32382,2017-09-12
48196,2017-09-12
9803,2017-09-09
98597,2017-09-11
12904,2017-09-13
65803,2017-09-13
67081,2017-09-11
96587,2017-09-13
30472,2017-09-11
58842,2017-09-13
84451,2017-09-15
72192,2017-09-12
22866,2017-09-09
53640,2017-09-13
63283,2017-09-15
32043,2017-09-13
83187,2017-09-12
58914,2017-09-17
97889,2017-09-14
12059,2017-09-14
77214,2017-09-13
98407,2017-09-14
34789,2017-09-11
12652,2017-09-12
70266,2017-09-17
47050,2017-09-11
17959,2017-09-13
79435,2017-09-14
13814,2017-09-08
69263,2017-09-11
17662,2017-09-08
96515,2017-09-15
37073,2017-09-15
38275,2017-09-11
9449,2017-09-14
29844,2017-09-12
48486,2017-09-12
43456,2017-09-13
37074,2017-09-12
90716,2017-09-09
90652,2017-09-13
73178,2017-09-12
96029,2017-09-14
82594,2017-09-11
53123,2017-09-18
50059,2017-09-15
11472,2017-09-13
95209,2017-09-12
15706,2017-09-11
62812,2017-09-11
17332,2017-09-11
3998,2017-09-14
67380,2017-09-09
91088,2017-09-13
96588,2017-09-08
39637,2017-09-10
25801,2017-09-12
11407,2017-09-11
68020,2017-09-12
92942,2017-09-13
56976,2017-09-12
50128,2017-09-10
32419,2017-09-12
48161,2017-09-09
18053,2017-09-15
27603,2017-09-14
24325,2017-09-15
15384,2017-09-10
40910,2017-09-10
5595,2017-09-17
57846,2017-09-08
69253,2017-09-10
56708,2017-09-10
15832,2017-09-11
15779,2017-09-14
71836,2017-09-14
91234,2017-09-14
38139,2017-09-08
65032,2017-09-16
98857,2017-09-14
15642,2017-09-14
92639,2017-09-11
12174,2017-09-11
7096,2017-09-11
20831,2017-09-16
56833,2017-09-13
2156,2017-09-13
51746,2017-09-14
39855,2017-09-14
15053,2017-09-10
8985,2017-09-13
27759,2017-09-11
27967,2017-09-13
85389,2017-09-13
57921,2017-09-13
3243,2017-09-11
88697,2017-09-11
29904,2017-09-13
68325,2017-09-10
32261,2017-09-12
88119,2017-09-15
6530,2017-09-10
70632,2017-09-14
42684,2017-09-11
66675,2017-09-14
73007,2017-09-13
73293,2017-09-11
2989,2017-09-13
78010,2017-09-15
82617,2017-09-13
71521,2017-09-13
77800,2017-09-11
461,2017-09-06
3727,2017-09-11
19054,2017-09-12
2504,2017-09-12
71877,2017-09-08
82902,2017-09-14
83654,2017-09-13
16480,2017-09-13
98299,2017-09-10
51186,2017-09-07
500,2017-09-13
107,2017-09-12
84208,2017-09-11
49644,2017-09-07
57815,2017-09-14
51134,2017-09-13
53430,2017-09-10
6082,2017-09-14
88794,2017-09-17
90314,2017-09-10
75540,2017-09-11
48952,2017-09-12
97219,2017-09-13
47816,2017-09-14
42825,2017-09-15
62504,2017-09-12
84507,2017-09-15
58697,2017-09-10
71783,2017-09-14
67291,2017-09-15
5177,2017-09-10
49249,2017-09-07
52368,2017-09-13
65472,2017-09-12
88970,2017-09-14
26377,2017-09-09
93150,2017-09-12
29031,2017-09-13
66950,2017-09-13
57348,2017-09-12
31492,2017-09-12
6146,2017-09-07
35799,2017-09-11
25147,2017-09-12
82621,2017-09-13
87157,2017-09-08
22047,2017-09-11
28539,2017-09-10
35101,2017-09-14
12152,2017-09-16
20786,2017-09-12
81261,2017-09-13
4794,2017-09-12
92805,2017-09-10
61108,2017-09-09
13835,2017-09-12
76297,2017-09-14
53159,2017-09-12
1987,2017-09-12
5966,2017-09-16
58327,2017-09-15
4092,2017-09-12
78697,2017-09-12
4687,2017-09-12
60068,2017-09-12
35297,2017-09-12
14328,2017-09-11
36616,2017-09-13
69741,2017-09-17
77444,2017-09-14
75256,2017-09-11
9465,2017-09-13
92652,2017-09-08
88240,2017-09-11
14732,2017-09-11
76354,2017-09-12
64017,2017-09-09
5878,2017-09-09
44766,2017-09-09
49077,2017-09-10
11942,2017-09-15
10057,2017-09-10
51226,2017-09-13
68303,2017-09-15
93409,2017-09-10
23147,2017-09-12
1618,2017-09-10
2783,2017-09-13
93560,2017-09-14
21355,2017-09-13
51584,2017-09-17
17454,2017-09-12
35384,2017-09-14
64576,2017-09-08
60689,2017-09-13
4766,2017-09-09
11984,2017-09-08
19806,2017-09-15
15630,2017-09-13
10022,2017-09-16
53030,2017-09-18
90344,2017-09-06
85427,2017-09-06
32520,2017-09-07
43740,2017-09-12
55780,2017-09-12
53727,2017-09-12
28307,2017-09-12
15846,2017-09-11
40203,2017-09-14
32219,2017-09-12
41056,2017-09-15
52393,2017-09-09
20557,2017-09-13
90997,2017-09-10
69896,2017-09-15
61082,2017-09-10
29586,2017-09-11
16190,2017-09-10
60852,2017-09-13
93130,2017-09-13
52069,2017-09-11
93563,2017-09-10
34412,2017-09-13
44829,2017-09-14
74207,2017-09-11
63853,2017-09-11
60735,2017-09-13
53971,2017-09-15
98329,2017-09-14
6650,2017-09-11
7958,2017-09-11
86918,2017-09-13
88053,2017-09-11
14030,2017-09-13
96055,2017-09-12
98360,2017-09-13
63047,2017-09-12
33014,2017-09-12
83634,2017-09-13
63630,2017-09-12
40385,2017-09-13
83454,2017-09-11
54350,2017-09-15
40166,2017-09-10
50099,2017-09-10
84000,2017-09-13
95037,2017-09-08
57412,2017-09-10
84516,2017-09-12
59043,2017-09-13
5844,2017-09-13
91561,2017-09-12
85434,2017-09-09
74592,2017-09-10
77113,2017-09-13
26144,2017-09-13
74616,2017-09-12
1868,2017-09-12
22592,2017-09-16
27788,2017-09-11
35122,2017-09-12
70446,2017-09-07
90740,2017-09-06
18830,2017-09-14
85584,2017-09-14
33496,2017-09-12
67816,2017-09-11
12837,2017-09-10
17926,2017-09-13
1926,2017-09-14
5362,2017-09-17
82733,2017-09-09
71537,2017-09-10
12038,2017-09-15
48010,2017-09-14
7631,2017-09-11
34350,2017-09-11
21255,2017-09-14
55502,2017-09-10
19006,2017-09-11
81300,2017-09-15
57854,2017-09-12
18590,2017-09-15
30242,2017-09-13
74401,2017-09-12
40791,2017-09-12
30038,2017-09-13
38315,2017-09-11
99190,2017-09-12
91945,2017-09-14
83757,2017-09-14
43033,2017-09-13
16707,2017-09-13
25622,2017-09-15
24014,2017-09-10
58390,2017-09-13
16224,2017-09-12
37719,2017-09-11
81718,2017-09-12
58938,2017-09-14
11048,2017-09-11
89704,2017-09-12
3580,2017-09-18
69013,2017-09-15
89120,2017-09-12
90749,2017-09-10
83139,2017-09-12
45300,2017-09-09
95966,2017-09-09
57099,2017-09-10
38341,2017-09-13
12367,2017-09-14
68376,2017-09-12
83843,2017-09-17
68479,2017-09-12
32876,2017-09-14
48714,2017-09-12
93184,2017-09-10
71591,2017-09-12
79123,2017-09-11
11182,2017-09-15
94342,2017-09-10
27749,2017-09-08
87367,2017-09-15
53482,2017-09-10
89545,2017-09-13
30522,2017-09-07
31022,2017-09-13
39667,2017-09-11
37124,2017-09-12
26026,2017-09-14
65901,2017-09-14
70552,2017-09-11
23328,2017-09-08
68419,2017-09-14
11259,2017-09-12
56425,2017-09-12
63734,2017-09-12
21338,2017-09-09
33063,2017-09-11
17969,2017-09-13
48480,2017-09-14
9240,2017-09-11
75922,2017-09-17
45574,2017-09-10
30857,2017-09-17
3286,2017-09-11
12406,2017-09-13
